scrape_date,scrape_time,persons,nights,name,review_score,distance,url,price_date,price
15-06-2025,07:02 AM,2,1,Finlandia Hotel Airport Oulu,8.2,7600.0,https://www.booking.com/hotel/fi/airport-oulu.html,22-06-2025,112.1
15-06-2025,07:02 AM,2,1,Black Hotel,8.3,9500.0,https://www.booking.com/hotel/fi/black-suites-kempele.html,22-06-2025,132.1
15-06-2025,07:02 AM,2,1,Hotel Pohjankievari,7.4,9300.0,https://www.booking.com/hotel/fi/hotelli-pohjankievari.html,22-06-2025,89.3
15-06-2025,07:02 AM,2,1,Apartment Kievarinhovi,8.5,9200.0,https://www.booking.com/hotel/fi/huoneistohotelli-kievarinhovi.html,22-06-2025,136.8
15-06-2025,07:02 AM,2,1,Forenom Aparthotel Kempele,8.6,12700.0,https://www.booking.com/hotel/fi/forenom-aparthotel-kempele.html,22-06-2025,94.2
15-06-2025,07:02 AM,2,1,Samantta Hotel & Restaurant,8.0,19000.0,https://www.booking.com/hotel/fi/best-western-samantta.html,22-06-2025,128.0
15-06-2025,07:02 AM,2,1,Hotelli Liminganlahti,8.1,22200.0,https://www.booking.com/hotel/fi/hotelli-ravintola-liminganlahti.html,22-06-2025,125.0
15-06-2025,07:02 AM,2,1,Park Hotel Liminka,8.6,22700.0,https://www.booking.com/hotel/fi/park-liminka.html,22-06-2025,130.0
15-06-2025,07:02 AM,2,1,Willa Rauha E,9.1,23400.0,https://www.booking.com/hotel/fi/villa-rauha-lumijoki12.html,22-06-2025,
15-06-2025,07:02 AM,2,1,Willa Rauha 1B,9.3,23200.0,https://www.booking.com/hotel/fi/villa-rauha-lumijoki123.html,22-06-2025,85.0
15-06-2025,07:02 AM,2,1,Huoneistohotelli Nallisuites,9.4,3100.0,https://www.booking.com/hotel/fi/huoneistohotelli-nallisuites.html,22-06-2025,135.0
15-06-2025,07:02 AM,2,1,Scandic Oulu Station,8.0,450.0,https://www.booking.com/hotel/fi/scandic-oulu-station.html,23-06-2025,124.0
15-06-2025,07:02 AM,2,1,Best Western Hotel Apollo,8.2,400.0,https://www.booking.com/hotel/fi/best-western-apollo.html,23-06-2025,117.0
15-06-2025,07:02 AM,2,1,Scandic Oulu City,8.3,250.0,https://www.booking.com/hotel/fi/scandic-oulu.html,23-06-2025,153.0
15-06-2025,07:02 AM,2,1,Original Sokos Hotel Arina Oulu,8.5,50.0,https://www.booking.com/hotel/fi/sokos-arina.html,23-06-2025,159.0
15-06-2025,07:02 AM,2,1,"Radisson Blu Hotel, Oulu",9.0,450.0,https://www.booking.com/hotel/fi/radisson-sas-oulu.html,23-06-2025,144.9
15-06-2025,07:02 AM,2,1,GreenStar Hotel Oulu,7.9,150.0,https://www.booking.com/hotel/fi/forenom-aparthotel-oulu-uusikatu.html,23-06-2025,107.0
15-06-2025,07:02 AM,2,1,De Gamlas Hem Hotel & Restaurant,8.6,1000.0,https://www.booking.com/hotel/fi/de-gamlas-hem-amp-restaurant.html,23-06-2025,138.8
15-06-2025,07:02 AM,2,1,Lapland Hotels Oulu,9.0,450.0,https://www.booking.com/hotel/fi/lapland-oulu.html,23-06-2025,154.1
15-06-2025,07:02 AM,2,1,Hotel Lasaretti,8.7,1200.0,https://www.booking.com/hotel/fi/lasaretti.html,23-06-2025,156.0
15-06-2025,07:02 AM,2,1,Nallikari Seaside Aalto Apartments,9.3,3400.0,https://www.booking.com/hotel/fi/nallikari-holiday-village-seaside-apartments.html,23-06-2025,189.3
15-06-2025,07:02 AM,2,1,Finlandia Hotel Airport Oulu,8.2,7600.0,https://www.booking.com/hotel/fi/airport-oulu.html,23-06-2025,118.0
15-06-2025,07:02 AM,2,1,Black Hotel,8.3,9500.0,https://www.booking.com/hotel/fi/black-suites-kempele.html,23-06-2025,132.1
15-06-2025,07:02 AM,2,1,Hotel Pohjankievari,7.4,9300.0,https://www.booking.com/hotel/fi/hotelli-pohjankievari.html,23-06-2025,113.0
15-06-2025,07:02 AM,2,1,Apartment Kievarinhovi,8.5,9200.0,https://www.booking.com/hotel/fi/huoneistohotelli-kievarinhovi.html,23-06-2025,155.8
15-06-2025,07:02 AM,2,1,Forenom Aparthotel Kempele,8.6,12700.0,https://www.booking.com/hotel/fi/forenom-aparthotel-kempele.html,23-06-2025,142.6
15-06-2025,07:02 AM,2,1,Samantta Hotel & Restaurant,8.0,19000.0,https://www.booking.com/hotel/fi/best-western-samantta.html,23-06-2025,128.0
15-06-2025,07:02 AM,2,1,Hotelli Liminganlahti,8.1,22200.0,https://www.booking.com/hotel/fi/hotelli-ravintola-liminganlahti.html,23-06-2025,105.0
15-06-2025,07:02 AM,2,1,Park Hotel Liminka,8.6,22700.0,https://www.booking.com/hotel/fi/park-liminka.html,23-06-2025,135.0
15-06-2025,07:02 AM,2,1,Willa Rauha E,9.1,23400.0,https://www.booking.com/hotel/fi/villa-rauha-lumijoki12.html,23-06-2025,76.5
15-06-2025,07:02 AM,2,1,Willa Rauha 1B,9.3,23200.0,https://www.booking.com/hotel/fi/villa-rauha-lumijoki123.html,23-06-2025,85.0
15-06-2025,07:02 AM,2,1,Huoneistohotelli Nallisuites,9.4,3100.0,https://www.booking.com/hotel/fi/huoneistohotelli-nallisuites.html,23-06-2025,135.0
15-06-2025,07:02 AM,2,1,Scandic Oulu Station,8.0,450.0,https://www.booking.com/hotel/fi/scandic-oulu-station.html,24-06-2025,128.0
15-06-2025,07:02 AM,2,1,Best Western Hotel Apollo,8.2,400.0,https://www.booking.com/hotel/fi/best-western-apollo.html,24-06-2025,116.9
15-06-2025,07:02 AM,2,1,Scandic Oulu City,8.3,250.0,https://www.booking.com/hotel/fi/scandic-oulu.html,24-06-2025,150.0
15-06-2025,07:02 AM,2,1,Original Sokos Hotel Arina Oulu,8.5,50.0,https://www.booking.com/hotel/fi/sokos-arina.html,24-06-2025,158.0
15-06-2025,07:02 AM,2,1,"Radisson Blu Hotel, Oulu",9.0,450.0,https://www.booking.com/hotel/fi/radisson-sas-oulu.html,24-06-2025,144.9
15-06-2025,07:02 AM,2,1,GreenStar Hotel Oulu,7.9,150.0,https://www.booking.com/hotel/fi/forenom-aparthotel-oulu-uusikatu.html,24-06-2025,106.0
15-06-2025,07:02 AM,2,1,De Gamlas Hem Hotel & Restaurant,8.6,1000.0,https://www.booking.com/hotel/fi/de-gamlas-hem-amp-restaurant.html,24-06-2025,146.3
15-06-2025,07:02 AM,2,1,Lapland Hotels Oulu,9.0,450.0,https://www.booking.com/hotel/fi/lapland-oulu.html,24-06-2025,158.9
15-06-2025,07:02 AM,2,1,Hotel Lasaretti,8.7,1200.0,https://www.booking.com/hotel/fi/lasaretti.html,24-06-2025,156.0
15-06-2025,07:02 AM,2,1,Nallikari Seaside Aalto Apartments,9.3,3400.0,https://www.booking.com/hotel/fi/nallikari-holiday-village-seaside-apartments.html,24-06-2025,189.3
15-06-2025,07:02 AM,2,1,Finlandia Hotel Airport Oulu,8.2,7600.0,https://www.booking.com/hotel/fi/airport-oulu.html,24-06-2025,111.5
15-06-2025,07:02 AM,2,1,Black Hotel,8.3,9500.0,https://www.booking.com/hotel/fi/black-suites-kempele.html,24-06-2025,132.1
15-06-2025,07:02 AM,2,1,Hotel Pohjankievari,7.4,9300.0,https://www.booking.com/hotel/fi/hotelli-pohjankievari.html,24-06-2025,113.0
15-06-2025,07:02 AM,2,1,Apartment Kievarinhovi,8.5,9200.0,https://www.booking.com/hotel/fi/huoneistohotelli-kievarinhovi.html,24-06-2025,155.8
15-06-2025,07:02 AM,2,1,Forenom Aparthotel Kempele,8.6,12700.0,https://www.booking.com/hotel/fi/forenom-aparthotel-kempele.html,24-06-2025,110.4
15-06-2025,07:02 AM,2,1,Samantta Hotel & Restaurant,8.0,19000.0,https://www.booking.com/hotel/fi/best-western-samantta.html,24-06-2025,128.0
15-06-2025,07:02 AM,2,1,Hotelli Liminganlahti,8.1,22200.0,https://www.booking.com/hotel/fi/hotelli-ravintola-liminganlahti.html,24-06-2025,105.0
15-06-2025,07:02 AM,2,1,Park Hotel Liminka,8.6,22700.0,https://www.booking.com/hotel/fi/park-liminka.html,24-06-2025,135.0
15-06-2025,07:02 AM,2,1,Willa Rauha E,9.1,23400.0,https://www.booking.com/hotel/fi/villa-rauha-lumijoki12.html,24-06-2025,76.5
15-06-2025,07:02 AM,2,1,Willa Rauha 1B,9.3,23200.0,https://www.booking.com/hotel/fi/villa-rauha-lumijoki123.html,24-06-2025,85.0
15-06-2025,07:02 AM,2,1,Huoneistohotelli Nallisuites,9.4,3100.0,https://www.booking.com/hotel/fi/huoneistohotelli-nallisuites.html,24-06-2025,135.0
15-06-2025,07:02 AM,2,1,Scandic Oulu Station,8.0,450.0,https://www.booking.com/hotel/fi/scandic-oulu-station.html,25-06-2025,127.0
15-06-2025,07:02 AM,2,1,Best Western Hotel Apollo,8.2,400.0,https://www.booking.com/hotel/fi/best-western-apollo.html,25-06-2025,113.3
15-06-2025,07:02 AM,2,1,Scandic Oulu City,8.3,250.0,https://www.booking.com/hotel/fi/scandic-oulu.html,25-06-2025,153.0
15-06-2025,07:02 AM,2,1,Original Sokos Hotel Arina Oulu,8.5,50.0,https://www.booking.com/hotel/fi/sokos-arina.html,25-06-2025,135.0
15-06-2025,07:02 AM,2,1,"Radisson Blu Hotel, Oulu",9.0,450.0,https://www.booking.com/hotel/fi/radisson-sas-oulu.html,25-06-2025,141.3
15-06-2025,07:02 AM,2,1,GreenStar Hotel Oulu,7.9,150.0,https://www.booking.com/hotel/fi/forenom-aparthotel-oulu-uusikatu.html,25-06-2025,101.0
15-06-2025,07:02 AM,2,1,De Gamlas Hem Hotel & Restaurant,8.6,1000.0,https://www.booking.com/hotel/fi/de-gamlas-hem-amp-restaurant.html,25-06-2025,146.3
15-06-2025,07:02 AM,2,1,Lapland Hotels Oulu,9.0,450.0,https://www.booking.com/hotel/fi/lapland-oulu.html,25-06-2025,158.9
15-06-2025,07:02 AM,2,1,Hotel Lasaretti,8.7,1200.0,https://www.booking.com/hotel/fi/lasaretti.html,25-06-2025,156.0
15-06-2025,07:02 AM,2,1,Nallikari Seaside Aalto Apartments,9.3,3400.0,https://www.booking.com/hotel/fi/nallikari-holiday-village-seaside-apartments.html,25-06-2025,189.3
15-06-2025,07:02 AM,2,1,Finlandia Hotel Airport Oulu,8.2,7600.0,https://www.booking.com/hotel/fi/airport-oulu.html,25-06-2025,118.5
15-06-2025,07:02 AM,2,1,Black Hotel,8.3,9500.0,https://www.booking.com/hotel/fi/black-suites-kempele.html,25-06-2025,132.1
15-06-2025,07:02 AM,2,1,Hotel Pohjankievari,7.4,9300.0,https://www.booking.com/hotel/fi/hotelli-pohjankievari.html,25-06-2025,113.0
15-06-2025,07:02 AM,2,1,Apartment Kievarinhovi,8.5,9200.0,https://www.booking.com/hotel/fi/huoneistohotelli-kievarinhovi.html,25-06-2025,155.8
15-06-2025,07:02 AM,2,1,Forenom Aparthotel Kempele,8.6,12700.0,https://www.booking.com/hotel/fi/forenom-aparthotel-kempele.html,25-06-2025,110.4
15-06-2025,07:02 AM,2,1,Samantta Hotel & Restaurant,8.0,19000.0,https://www.booking.com/hotel/fi/best-western-samantta.html,25-06-2025,128.0
15-06-2025,07:02 AM,2,1,Hotelli Liminganlahti,8.1,22200.0,https://www.booking.com/hotel/fi/hotelli-ravintola-liminganlahti.html,25-06-2025,105.0
15-06-2025,07:02 AM,2,1,Park Hotel Liminka,8.6,22700.0,https://www.booking.com/hotel/fi/park-liminka.html,25-06-2025,135.0
15-06-2025,07:02 AM,2,1,Willa Rauha E,9.1,23400.0,https://www.booking.com/hotel/fi/villa-rauha-lumijoki12.html,25-06-2025,76.5
15-06-2025,07:02 AM,2,1,Willa Rauha 1B,9.3,23200.0,https://www.booking.com/hotel/fi/villa-rauha-lumijoki123.html,25-06-2025,85.0
15-06-2025,07:02 AM,2,1,Huoneistohotelli Nallisuites,9.4,3100.0,https://www.booking.com/hotel/fi/huoneistohotelli-nallisuites.html,25-06-2025,135.0
15-06-2025,07:02 AM,2,1,Scandic Oulu Station,8.0,450.0,https://www.booking.com/hotel/fi/scandic-oulu-station.html,26-06-2025,128.0
15-06-2025,07:02 AM,2,1,Best Western Hotel Apollo,8.2,400.0,https://www.booking.com/hotel/fi/best-western-apollo.html,26-06-2025,116.9
15-06-2025,07:02 AM,2,1,Scandic Oulu City,8.3,250.0,https://www.booking.com/hotel/fi/scandic-oulu.html,26-06-2025,137.0
15-06-2025,07:02 AM,2,1,Original Sokos Hotel Arina Oulu,8.5,50.0,https://www.booking.com/hotel/fi/sokos-arina.html,26-06-2025,130.0
15-06-2025,07:02 AM,2,1,"Radisson Blu Hotel, Oulu",9.0,450.0,https://www.booking.com/hotel/fi/radisson-sas-oulu.html,26-06-2025,137.7
15-06-2025,07:02 AM,2,1,GreenStar Hotel Oulu,7.9,150.0,https://www.booking.com/hotel/fi/forenom-aparthotel-oulu-uusikatu.html,26-06-2025,100.0
15-06-2025,07:02 AM,2,1,De Gamlas Hem Hotel & Restaurant,8.6,1000.0,https://www.booking.com/hotel/fi/de-gamlas-hem-amp-restaurant.html,26-06-2025,146.3
15-06-2025,07:02 AM,2,1,Lapland Hotels Oulu,9.0,450.0,https://www.booking.com/hotel/fi/lapland-oulu.html,26-06-2025,158.9
15-06-2025,07:02 AM,2,1,Hotel Lasaretti,8.7,1200.0,https://www.booking.com/hotel/fi/lasaretti.html,26-06-2025,156.0
15-06-2025,07:02 AM,2,1,Nallikari Seaside Aalto Apartments,9.3,3400.0,https://www.booking.com/hotel/fi/nallikari-holiday-village-seaside-apartments.html,26-06-2025,189.3
15-06-2025,07:02 AM,2,1,Finlandia Hotel Airport Oulu,8.2,7600.0,https://www.booking.com/hotel/fi/airport-oulu.html,26-06-2025,106.3
15-06-2025,07:02 AM,2,1,Black Hotel,8.3,9500.0,https://www.booking.com/hotel/fi/black-suites-kempele.html,26-06-2025,132.1
15-06-2025,07:02 AM,2,1,Hotel Pohjankievari,7.4,9300.0,https://www.booking.com/hotel/fi/hotelli-pohjankievari.html,26-06-2025,113.0
15-06-2025,07:02 AM,2,1,Apartment Kievarinhovi,8.5,9200.0,https://www.booking.com/hotel/fi/huoneistohotelli-kievarinhovi.html,26-06-2025,155.8
15-06-2025,07:02 AM,2,1,Forenom Aparthotel Kempele,8.6,12700.0,https://www.booking.com/hotel/fi/forenom-aparthotel-kempele.html,26-06-2025,110.4
15-06-2025,07:02 AM,2,1,Samantta Hotel & Restaurant,8.0,19000.0,https://www.booking.com/hotel/fi/best-western-samantta.html,26-06-2025,128.0
15-06-2025,07:02 AM,2,1,Hotelli Liminganlahti,8.1,22200.0,https://www.booking.com/hotel/fi/hotelli-ravintola-liminganlahti.html,26-06-2025,125.0
15-06-2025,07:02 AM,2,1,Park Hotel Liminka,8.6,22700.0,https://www.booking.com/hotel/fi/park-liminka.html,26-06-2025,135.0
15-06-2025,07:02 AM,2,1,Willa Rauha E,9.1,23400.0,https://www.booking.com/hotel/fi/villa-rauha-lumijoki12.html,26-06-2025,76.5
15-06-2025,07:02 AM,2,1,Willa Rauha 1B,9.3,23200.0,https://www.booking.com/hotel/fi/villa-rauha-lumijoki123.html,26-06-2025,85.0
15-06-2025,07:02 AM,2,1,Huoneistohotelli Nallisuites,9.4,3100.0,https://www.booking.com/hotel/fi/huoneistohotelli-nallisuites.html,26-06-2025,135.0
15-06-2025,07:02 AM,2,1,Scandic Oulu Station,8.0,450.0,https://www.booking.com/hotel/fi/scandic-oulu-station.html,27-06-2025,155.0
15-06-2025,07:02 AM,2,1,Best Western Hotel Apollo,8.2,400.0,https://www.booking.com/hotel/fi/best-western-apollo.html,27-06-2025,128.2
15-06-2025,07:02 AM,2,1,Scandic Oulu City,8.3,250.0,https://www.booking.com/hotel/fi/scandic-oulu.html,27-06-2025,167.0
15-06-2025,07:02 AM,2,1,Original Sokos Hotel Arina Oulu,8.5,50.0,https://www.booking.com/hotel/fi/sokos-arina.html,27-06-2025,170.0
15-06-2025,07:02 AM,2,1,"Radisson Blu Hotel, Oulu",9.0,450.0,https://www.booking.com/hotel/fi/radisson-sas-oulu.html,27-06-2025,158.4
15-06-2025,07:02 AM,2,1,GreenStar Hotel Oulu,7.9,150.0,https://www.booking.com/hotel/fi/forenom-aparthotel-oulu-uusikatu.html,27-06-2025,114.0
15-06-2025,07:02 AM,2,1,De Gamlas Hem Hotel & Restaurant,8.6,1000.0,https://www.booking.com/hotel/fi/de-gamlas-hem-amp-restaurant.html,27-06-2025,146.3
15-06-2025,07:02 AM,2,1,Lapland Hotels Oulu,9.0,450.0,https://www.booking.com/hotel/fi/lapland-oulu.html,27-06-2025,172.0
15-06-2025,07:02 AM,2,1,Hotel Lasaretti,8.7,1200.0,https://www.booking.com/hotel/fi/lasaretti.html,27-06-2025,156.0
15-06-2025,07:02 AM,2,1,Nallikari Seaside Aalto Apartments,9.3,3400.0,https://www.booking.com/hotel/fi/nallikari-holiday-village-seaside-apartments.html,27-06-2025,201.3
15-06-2025,07:02 AM,2,1,Finlandia Hotel Airport Oulu,8.2,7600.0,https://www.booking.com/hotel/fi/airport-oulu.html,27-06-2025,120.2
15-06-2025,07:02 AM,2,1,Black Hotel,8.3,9500.0,https://www.booking.com/hotel/fi/black-suites-kempele.html,27-06-2025,132.1
15-06-2025,07:02 AM,2,1,Hotel Pohjankievari,7.4,9300.0,https://www.booking.com/hotel/fi/hotelli-pohjankievari.html,27-06-2025,113.0
15-06-2025,07:02 AM,2,1,Apartment Kievarinhovi,8.5,9200.0,https://www.booking.com/hotel/fi/huoneistohotelli-kievarinhovi.html,27-06-2025,155.8
15-06-2025,07:02 AM,2,1,Forenom Aparthotel Kempele,8.6,12700.0,https://www.booking.com/hotel/fi/forenom-aparthotel-kempele.html,27-06-2025,110.4
15-06-2025,07:02 AM,2,1,Samantta Hotel & Restaurant,8.0,19000.0,https://www.booking.com/hotel/fi/best-western-samantta.html,27-06-2025,128.0
15-06-2025,07:02 AM,2,1,Hotelli Liminganlahti,8.1,22200.0,https://www.booking.com/hotel/fi/hotelli-ravintola-liminganlahti.html,27-06-2025,125.0
15-06-2025,07:02 AM,2,1,Park Hotel Liminka,8.6,22700.0,https://www.booking.com/hotel/fi/park-liminka.html,27-06-2025,155.0
15-06-2025,07:02 AM,2,1,Willa Rauha E,9.1,23400.0,https://www.booking.com/hotel/fi/villa-rauha-lumijoki12.html,27-06-2025,85.5
15-06-2025,07:02 AM,2,1,Willa Rauha 1B,9.3,23200.0,https://www.booking.com/hotel/fi/villa-rauha-lumijoki123.html,27-06-2025,85.0
15-06-2025,07:02 AM,2,1,Huoneistohotelli Nallisuites,9.4,3100.0,https://www.booking.com/hotel/fi/huoneistohotelli-nallisuites.html,27-06-2025,135.0
15-06-2025,07:02 AM,2,1,Scandic Oulu Station,8.0,450.0,https://www.booking.com/hotel/fi/scandic-oulu-station.html,28-06-2025,151.0
15-06-2025,07:02 AM,2,1,Best Western Hotel Apollo,8.2,400.0,https://www.booking.com/hotel/fi/best-western-apollo.html,28-06-2025,132.2
15-06-2025,07:02 AM,2,1,Scandic Oulu City,8.3,250.0,https://www.booking.com/hotel/fi/scandic-oulu.html,28-06-2025,164.0
15-06-2025,07:02 AM,2,1,Original Sokos Hotel Arina Oulu,8.5,50.0,https://www.booking.com/hotel/fi/sokos-arina.html,28-06-2025,142.0
15-06-2025,07:02 AM,2,1,"Radisson Blu Hotel, Oulu",9.0,450.0,https://www.booking.com/hotel/fi/radisson-sas-oulu.html,28-06-2025,151.2
15-06-2025,07:02 AM,2,1,GreenStar Hotel Oulu,7.9,150.0,https://www.booking.com/hotel/fi/forenom-aparthotel-oulu-uusikatu.html,28-06-2025,115.0
15-06-2025,07:02 AM,2,1,De Gamlas Hem Hotel & Restaurant,8.6,1000.0,https://www.booking.com/hotel/fi/de-gamlas-hem-amp-restaurant.html,28-06-2025,146.3
15-06-2025,07:02 AM,2,1,Lapland Hotels Oulu,9.0,450.0,https://www.booking.com/hotel/fi/lapland-oulu.html,28-06-2025,159.0
15-06-2025,07:02 AM,2,1,Hotel Lasaretti,8.7,1200.0,https://www.booking.com/hotel/fi/lasaretti.html,28-06-2025,156.0
15-06-2025,07:02 AM,2,1,Nallikari Seaside Aalto Apartments,9.3,3400.0,https://www.booking.com/hotel/fi/nallikari-holiday-village-seaside-apartments.html,28-06-2025,201.3
15-06-2025,07:02 AM,2,1,Finlandia Hotel Airport Oulu,8.2,7600.0,https://www.booking.com/hotel/fi/airport-oulu.html,28-06-2025,112.0
15-06-2025,07:02 AM,2,1,Black Hotel,8.3,9500.0,https://www.booking.com/hotel/fi/black-suites-kempele.html,28-06-2025,132.1
15-06-2025,07:02 AM,2,1,Hotel Pohjankievari,7.4,9300.0,https://www.booking.com/hotel/fi/hotelli-pohjankievari.html,28-06-2025,113.0
15-06-2025,07:02 AM,2,1,Apartment Kievarinhovi,8.5,9200.0,https://www.booking.com/hotel/fi/huoneistohotelli-kievarinhovi.html,28-06-2025,155.8
15-06-2025,07:02 AM,2,1,Forenom Aparthotel Kempele,8.6,12700.0,https://www.booking.com/hotel/fi/forenom-aparthotel-kempele.html,28-06-2025,110.4
15-06-2025,07:02 AM,2,1,Samantta Hotel & Restaurant,8.0,19000.0,https://www.booking.com/hotel/fi/best-western-samantta.html,28-06-2025,128.0
15-06-2025,07:02 AM,2,1,Hotelli Liminganlahti,8.1,22200.0,https://www.booking.com/hotel/fi/hotelli-ravintola-liminganlahti.html,28-06-2025,125.0
15-06-2025,07:02 AM,2,1,Park Hotel Liminka,8.6,22700.0,https://www.booking.com/hotel/fi/park-liminka.html,28-06-2025,155.0
15-06-2025,07:02 AM,2,1,Willa Rauha E,9.1,23400.0,https://www.booking.com/hotel/fi/villa-rauha-lumijoki12.html,28-06-2025,
15-06-2025,07:02 AM,2,1,Willa Rauha 1B,9.3,23200.0,https://www.booking.com/hotel/fi/villa-rauha-lumijoki123.html,28-06-2025,85.0
15-06-2025,07:02 AM,2,1,Huoneistohotelli Nallisuites,9.4,3100.0,https://www.booking.com/hotel/fi/huoneistohotelli-nallisuites.html,28-06-2025,
15-06-2025,07:02 AM,2,1,Scandic Oulu Station,8.0,450.0,https://www.booking.com/hotel/fi/scandic-oulu-station.html,29-06-2025,122.0
15-06-2025,07:02 AM,2,1,Best Western Hotel Apollo,8.2,400.0,https://www.booking.com/hotel/fi/best-western-apollo.html,29-06-2025,117.0
15-06-2025,07:02 AM,2,1,Scandic Oulu City,8.3,250.0,https://www.booking.com/hotel/fi/scandic-oulu.html,29-06-2025,143.0
15-06-2025,07:02 AM,2,1,Original Sokos Hotel Arina Oulu,8.5,50.0,https://www.booking.com/hotel/fi/sokos-arina.html,29-06-2025,150.0
15-06-2025,07:02 AM,2,1,"Radisson Blu Hotel, Oulu",9.0,450.0,https://www.booking.com/hotel/fi/radisson-sas-oulu.html,29-06-2025,140.4
15-06-2025,07:02 AM,2,1,GreenStar Hotel Oulu,7.9,150.0,https://www.booking.com/hotel/fi/forenom-aparthotel-oulu-uusikatu.html,29-06-2025,99.0
15-06-2025,07:02 AM,2,1,De Gamlas Hem Hotel & Restaurant,8.6,1000.0,https://www.booking.com/hotel/fi/de-gamlas-hem-amp-restaurant.html,29-06-2025,138.6
15-06-2025,07:02 AM,2,1,Lapland Hotels Oulu,9.0,450.0,https://www.booking.com/hotel/fi/lapland-oulu.html,29-06-2025,154.1
15-06-2025,07:02 AM,2,1,Hotel Lasaretti,8.7,1200.0,https://www.booking.com/hotel/fi/lasaretti.html,29-06-2025,156.0
15-06-2025,07:02 AM,2,1,Nallikari Seaside Aalto Apartments,9.3,3400.0,https://www.booking.com/hotel/fi/nallikari-holiday-village-seaside-apartments.html,29-06-2025,173.7
15-06-2025,07:02 AM,2,1,Finlandia Hotel Airport Oulu,8.2,7600.0,https://www.booking.com/hotel/fi/airport-oulu.html,29-06-2025,115.5
15-06-2025,07:02 AM,2,1,Black Hotel,8.3,9500.0,https://www.booking.com/hotel/fi/black-suites-kempele.html,29-06-2025,132.1
15-06-2025,07:02 AM,2,1,Hotel Pohjankievari,7.4,9300.0,https://www.booking.com/hotel/fi/hotelli-pohjankievari.html,29-06-2025,113.0
15-06-2025,07:02 AM,2,1,Apartment Kievarinhovi,8.5,9200.0,https://www.booking.com/hotel/fi/huoneistohotelli-kievarinhovi.html,29-06-2025,155.8
15-06-2025,07:02 AM,2,1,Forenom Aparthotel Kempele,8.6,12700.0,https://www.booking.com/hotel/fi/forenom-aparthotel-kempele.html,29-06-2025,94.2
15-06-2025,07:02 AM,2,1,Samantta Hotel & Restaurant,8.0,19000.0,https://www.booking.com/hotel/fi/best-western-samantta.html,29-06-2025,128.0
15-06-2025,07:02 AM,2,1,Hotelli Liminganlahti,8.1,22200.0,https://www.booking.com/hotel/fi/hotelli-ravintola-liminganlahti.html,29-06-2025,105.0
15-06-2025,07:02 AM,2,1,Park Hotel Liminka,8.6,22700.0,https://www.booking.com/hotel/fi/park-liminka.html,29-06-2025,135.0
15-06-2025,07:02 AM,2,1,Willa Rauha E,9.1,23400.0,https://www.booking.com/hotel/fi/villa-rauha-lumijoki12.html,29-06-2025,76.5
15-06-2025,07:02 AM,2,1,Willa Rauha 1B,9.3,23200.0,https://www.booking.com/hotel/fi/villa-rauha-lumijoki123.html,29-06-2025,85.0
